-fno-aggressive-loop-optimizations,1.80210000000000000000
-fno-align-functions,1.75950000000000000000
-fno-align-jumps,2.02830000000000000000
-fno-align-labels,1.91210000000000000000
-fno-align-loops,1.97370000000000000000
-fno-asynchronous-unwind-tables,1.79330000000000000000
-fno-branch-count-reg,1.98370000000000000000
-fno-caller-saves,1.92410000000000000000
-fno-combine-stack-adjustments,1.97000000000000000000
-fno-common,2.01260000000000000000
-fno-compare-elim,1.99730000000000000000
-fno-cprop-registers,1.97940000000000000000
-fno-crossjumping,1.82150000000000000000
-fno-cse-follow-jumps,1.94990000000000000000
-fno-dce,1.96470000000000000000
-fno-defer-pop,1.94910000000000000000
-fno-delete-null-pointer-checks,1.75900000000000000000
-fno-devirtualize,2.01360000000000000000
-fno-dse,1.82460000000000000000
-fno-early-inlining,1.89000000000000000000
-fno-expensive-optimizations,1.98690000000000000000
-fno-forward-propagate,1.87300000000000000000
-fno-gcse,1.86080000000000000000
-fno-gcse-after-reload,2.02550000000000000000
-fno-gcse-lm,1.88760000000000000000
-fno-guess-branch-probability,1.95900000000000000000
-fno-hoist-adjacent-loads,2.00890000000000000000
-fno-if-conversion,1.95060000000000000000
-fno-if-conversion2,2.02830000000000000000
-fno-inline,1.94060000000000000000
-fno-inline-atomics,1.95970000000000000000
-fno-inline-functions,1.99510000000000000000
-fno-inline-functions-called-once,1.97820000000000000000
-fno-inline-small-functions,1.95860000000000000000
-fno-ipa-cp,1.81230000000000000000
-fno-ipa-cp-clone,1.91890000000000000000
-fno-ipa-profile,2.04680000000000000000
-fno-ipa-pure-const,1.97270000000000000000
-fno-ipa-reference,1.93030000000000000000
-fno-ipa-sra,1.91230000000000000000
-fno-ira-hoist-pressure,1.88090000000000000000
-fno-ivopts,1.88400000000000000000
-fno-jump-tables,1.78240000000000000000
-fno-math-errno,1.97290000000000000000
-fno-merge-constants,1.93830000000000000000
-fno-move-loop-invariants,1.97370000000000000000
-fno-optimize-register-move,1.86930000000000000000
-fno-optimize-sibling-calls,2.01680000000000000000
-fno-optimize-strlen,1.93320000000000000000
-fno-peephole,1.91690000000000000000
-fno-peephole2,1.77360000000000000000
-fno-predictive-commoning,1.82520000000000000000
-fno-prefetch-loop-arrays,1.91640000000000000000
-fno-regmove,1.90590000000000000000
-fno-rename-registers,1.86880000000000000000
-fno-reorder-blocks,1.90600000000000000000
-fno-reorder-functions,1.80680000000000000000
-fno-rerun-cse-after-loop,1.91490000000000000000
-fno-rtti,1.90760000000000000000
-fno-sched-critical-path-heuristic,1.87140000000000000000
-fno-sched-dep-count-heuristic,1.84570000000000000000
-fno-sched-group-heuristic,1.92460000000000000000
-fno-sched-interblock,1.86460000000000000000
-fno-sched-last-insn-heuristic,1.79280000000000000000
-fno-sched-rank-heuristic,1.85760000000000000000
-fno-sched-spec,1.90520000000000000000
-fno-sched-spec-insn-heuristic,1.81470000000000000000
-fno-sched-stalled-insns-dep,1.78940000000000000000
-fno-schedule-insns2,1.89760000000000000000
-fno-short-enums,1.78020000000000000000
-fno-shrink-wrap,1.76820000000000000000
-fno-signed-zeros,1.79450000000000000000
-fno-split-ivs-in-unroller,1.89750000000000000000
-fno-split-wide-types,1.76080000000000000000
-fno-strict-aliasing,1.91500000000000000000
-fno-thread-jumps,1.86290000000000000000
-fno-threadsafe-statics,1.90560000000000000000
-fno-toplevel-reorder,1.79660000000000000000
-fno-trapping-math,1.87010000000000000000
-fno-tree-bit-ccp,1.76190000000000000000
-fno-tree-builtin-call-dce,1.94290000000000000000
-fno-tree-ccp,1.73740000000000000000
-fno-tree-ch,1.88710000000000000000
-fno-tree-coalesce-vars,1.77470000000000000000
-fno-tree-copy-prop,1.79680000000000000000
-fno-tree-copyrename,1.93930000000000000000
-fno-tree-cselim,1.80260000000000000000
-fno-tree-dce,1.72300000000000000000
-fno-tree-dominator-opts,1.92700000000000000000
-fno-tree-dse,1.79960000000000000000
-fno-tree-forwprop,1.89100000000000000000
-fno-tree-fre,1.86920000000000000000
-fno-tree-loop-distribute-patterns,1.88730000000000000000
-fno-tree-loop-if-convert,1.74540000000000000000
-fno-tree-loop-im,1.86270000000000000000
-fno-tree-loop-ivcanon,1.78480000000000000000
-fno-tree-loop-optimize,1.97300000000000000000
-fno-tree-partial-pre,1.89180000000000000000
-fno-tree-phiprop,1.92810000000000000000
-fno-tree-pre,1.88460000000000000000
-fno-tree-pta,1.82070000000000000000
-fno-tree-reassoc,1.93240000000000000000
-fno-tree-scev-cprop,1.85130000000000000000
-fno-tree-sink,1.76290000000000000000
-fno-tree-slp-vectorize,1.90170000000000000000
-fno-tree-slsr,1.91970000000000000000
-fno-tree-sra,1.95140000000000000000
-fno-tree-switch-conversion,1.98310000000000000000
-fno-tree-tail-merge,1.91860000000000000000
-fno-tree-ter,1.87740000000000000000
-fno-tree-vect-loop-version,1.82700000000000000000
-fno-tree-vectorize,1.95040000000000000000
-fno-tree-vrp,1.86480000000000000000
-fno-unit-at-a-time,1.85880000000000000000
-fno-unswitch-loops,1.97860000000000000000
-fno-var-tracking,1.75440000000000000000
-fno-var-tracking-assignments,1.85880000000000000000
-fno-vect-cost-model,1.98050000000000000000
-fno-web,2.05040000000000000000
-ffast-math,1.99720000000000000000
